cultur_val_ID,region_id,region,eng_question,question,topic,option_A,option_B,option_C,correct,textF,Predicted
New-ko-05,Wes_364,Western,Which toys are most popular among girls in your country?,Which toys are most popular among girls in the UK?,Family,['dolls'],"['jumping', 'jump']",['doll'],A,"
Which toys are most popular among girls in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. dolls
B. jumping and jump
C. doll

Answer: ",A
New-ko-06,Wes_365,Western,What is the most popular folk tale in your country that is typically told to children?,What is the most popular folk tale in the UK that is typically told to children?,Family,['journey to the west'],['tooth fairy'],"[""juha's stories"", 'juha stories', 'juha']",B,"
What is the most popular folk tale in your country that is typically told to children?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. journey to the west
B. tooth fairy
C. ""juhas stories"" and juha stories and juha

Answer: ",C
New-ko-06,Wes_365,Western,What is the most popular folk tale in your country that is typically told to children?,What is the most popular folk tale in the UK that is typically told to children?,Family,['the cowherd and the weaver girl'],"['hansel and gretel', 'hansel and gretal']",['qays and layla'],B,"
What is the most popular folk tale in your country that is typically told to children?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. the cowherd and the weaver girl
B. hansel and gretel and hansel and gretal
C. qays and layla

Answer: ",C
New-ko-07,Wes_366,Western,What is the customary symbol of condolence used at funerals in your country?,What is the customary symbol of condolence used at funerals in the UK?,Holidays/Celebration/Leisure,"['wearing black', 'black clothing']",['flower wreath'],nothing,A,"
What is the customary symbol of condolence used at funerals in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. wearing black and black clothing
B. flower wreath
C. nothing

Answer: ",B
New-ko-07,Wes_366,Western,What is the customary symbol of condolence used at funerals in your country?,What is the customary symbol of condolence used at funerals in the UK?,Holidays/Celebration/Leisure,nothing,"['supplication', 'prayer', 'pray']",['flowers'],C,"
What is the customary symbol of condolence used at funerals in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. supplication and prayer and pray
C. flowers

Answer: ",C
New-pe-06,Wes_371,Western,What is the most popular stew in your country?,What is the most popular stew in the UK?,Food,['braised spare ribs'],['vegetable'],['chtitha'],B,"
What is the most popular stew in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. braised spare ribs
B. vegetable
C. chtitha

Answer: ",C
New-pe-06,Wes_371,Western,What is the most popular stew in your country?,What is the most popular stew in the UK?,Food,['steak and ale'],"['sweet tagine', 'lham hlou', 'lham lahlou', 'tajine lahlou']",['braised spare ribs'],A,"
What is the most popular stew in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. steak and ale
B. sweet tagine and lham hlou and lham lahlou and tajine lahlou
C. braised spare ribs

Answer: ",C
New-pe-11,Wes_372,Western,What is the most common spice/herb used in dishes from your country?,What is the most common spice/herb used in dishes from the UK?,Food,"['pepper', 'salt and pepper']",['thyme'],['thirteen spices'],A,"
What is the most common spice/herb used in dishes from your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. pepper and salt and pepper
B. thyme
C. thirteen spices

Answer: ",B
New-pe-11,Wes_372,Western,What is the most common spice/herb used in dishes from your country?,What is the most common spice/herb used in dishes from the UK?,Food,['black pepper'],['thirteen spices'],['parsley'],C,"
What is the most common spice/herb used in dishes from your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. black pepper
B. thirteen spices
C. parsley

Answer: ",A
New-pe-76,Wes_384,Western,What is a popular activity to do in parks in your country?,What is a popular activity to do in parks in the UK?,Holidays/Celebration/Leisure,['walk'],['play badminton'],['running'],A,"
What is a popular activity to do in parks in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. walk
B. play badminton
C. running

Answer: ",A
New-pe-76,Wes_384,Western,What is a popular activity to do in parks in your country?,What is a popular activity to do in parks in the UK?,Holidays/Celebration/Leisure,['eating'],['tai chi'],['bbq'],C,"
What is a popular activity to do in parks in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. eating
B. tai chi
C. bbq

Answer: ",A
New-pe-85,Wes_387,Western,Where is the most popular tourist destination abroad for people from your country?,Where is the most popular tourist destination abroad for people from the UK?,Holidays/Celebration/Leisure,"['balearics', 'balearic islands']","['turkey', 'türkiye']",['united states'],A,"
Where is the most popular tourist destination abroad for people from your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. balearics and balearic islands
B. turkey and türkiye
C. united states

Answer: ",C
New-pe-85,Wes_387,Western,Where is the most popular tourist destination abroad for people from your country?,Where is the most popular tourist destination abroad for people from the UK?,Holidays/Celebration/Leisure,['united states'],['france'],nothing,B,"
Where is the most popular tourist destination abroad for people from your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. united states
B. france
C. nothing

Answer: ",C
New-spme-05,Wes_391,Western,What are the most popular sweets in your country?,What are the most popular sweets in the UK?,Food,['fruit pastiles'],"['halwet ettabaa', 'halwet taba', 'halwet tabe', 'halwet eltaba']",['egg yolk pastry'],A,"
What are the most popular sweets in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. fruit pastiles
B. halwet ettabaa and halwet taba and halwet tabe and halwet eltaba
C. egg yolk pastry

Answer: ",B
New-spme-05,Wes_391,Western,What are the most popular sweets in your country?,What are the most popular sweets in the UK?,Food,['mars bar'],['egg yolk pastry'],['baklava'],A,"
What are the most popular sweets in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. mars bar
B. egg yolk pastry
C. baklava

Answer: ",C
New-su-01,Wes_400,Western,What snacks are usually sold in front of schools in your country?,What snacks are usually sold in front of schools in the UK?,Food,['sweets'],['roasted sausage'],['pizza'],A,"
What snacks are usually sold in front of schools in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. sweets
B. roasted sausage
C. pizza

Answer: ",A
New-su-01,Wes_400,Western,What snacks are usually sold in front of schools in your country?,What snacks are usually sold in front of schools in the UK?,Food,['pizza'],['fizzy pop'],['roasted sausage'],B,"
What snacks are usually sold in front of schools in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. pizza
B. fizzy pop
C. roasted sausage

Answer: ",C
New-su-83,Wes_423,Western,What food is usually served at weddings in your country?,What food is usually served at weddings in the UK?,Holidays/Celebration/Leisure,['fish'],['garlic'],['wedding breakfast'],C,"
What food is usually served at weddings in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. fish
B. garlic
C. wedding breakfast

Answer: ",C
New-su-83,Wes_423,Western,What food is usually served at weddings in your country?,What food is usually served at weddings in the UK?,Holidays/Celebration/Leisure,['buffet'],['couscous'],['red dates'],A,"
What food is usually served at weddings in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. buffet
B. couscous
C. red dates

Answer: ",A
Sa-en-32,Wes_452,Western,What is the most popular family TV show in your country?,What is the most popular family TV show in the UK?,Family,['news simulcast'],['emmerdale'],"['el fhama', 'el fehama']",B,"
What is the most popular family TV show in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. news simulcast
B. emmerdale
C. el fhama and el fehama

Answer: ",C
Sa-en-32,Wes_452,Western,What is the most popular family TV show in your country?,What is the most popular family TV show in the UK?,Family,['happy camp'],"['el fhama', 'el fehama']","['ant & dec', ""ant & dec's saturday night takeaway""]",C,"
What is the most popular family TV show in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. happy camp
B. el fhama and el fehama
C. ant & dec and ""ant & decs saturday night takeaway""

Answer: ",C
Ta-pe-37,Wes_468,Western,What is the common symbol of New Year's Eve that is usually found in your country?,What is the common symbol of New Year's Eve that is usually found in the UK?,Holidays/Celebration/Leisure,['champagne'],nothing,['paper-cut for window decoration'],A,"
What is the common symbol of New Year's Eve that is usually found in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. champagne
B. nothing
C. paper-cut for window decoration

Answer: ",C
Ta-pe-37,Wes_468,Western,What is the common symbol of New Year's Eve that is usually found in your country?,What is the common symbol of New Year's Eve that is usually found in the UK?,Holidays/Celebration/Leisure,['big ben'],nothing,"['spring festival couplets', 'chinese couplets', 'new year scrolls']",A,"
What is the common symbol of New Year's Eve that is usually found in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. big ben
B. nothing
C. spring festival couplets and chinese couplets and new year scrolls

Answer: ",C
Th-en-11,Wes_475,Western,Who is the most popular sportperson in your country?,Who is the most popular sportperson in the UK?,Sport,"['toufik makhloufi', 'taoufik makhloufi']",['erling haaland'],"['ming yao', 'yao ming']",B,"
Who is the most popular sportperson in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. toufik makhloufi and taoufik makhloufi
B. erling haaland
C. ming yao and yao ming

Answer: ",C
Th-en-11,Wes_475,Western,Who is the most popular sportperson in your country?,Who is the most popular sportperson in the UK?,Sport,"['yiming su', 'su yiming']",['islam slimani'],"['gary lineker', 'gary linekar']",C,"
Who is the most popular sportperson in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. yiming su and su yiming
B. islam slimani
C. gary lineker and gary linekar

Answer: ",C
Th-en-19,Wes_478,Western,What is a city or region in your country known for manufacturing industry?,What is a city or region in the UK known for manufacturing industry?,Work life,['blida'],['sheffield'],['shenzhen'],B,"
What is a city or region in your country known for manufacturing industry?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. blida
B. sheffield
C. shenzhen

Answer: ",C
Th-en-19,Wes_478,Western,What is a city or region in your country known for manufacturing industry?,What is a city or region in the UK known for manufacturing industry?,Work life,['blida'],['shenzhen'],['lancashire'],C,"
What is a city or region in your country known for manufacturing industry?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. blida
B. shenzhen
C. lancashire

Answer: ",C
Th-en-21,Wes_479,Western,What is regarded as the most important perk typically offered to employees in your country?,What is regarded as the most important perk typically offered to employees in the UK?,Work life,['salary'],['pension'],['five insurances and one fund'],B,"
What is regarded as the most important perk typically offered to employees in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. salary
B. pension
C. five insurances and one fund

Answer: ",C
Th-en-21,Wes_479,Western,What is regarded as the most important perk typically offered to employees in your country?,What is regarded as the most important perk typically offered to employees in the UK?,Work life,['free lunches'],['marriage and maternity leave'],"['allowance', 'productivity bonus', 'bonus']",A,"
What is regarded as the most important perk typically offered to employees in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. free lunches
B. marriage and maternity leave
C. allowance and productivity bonus and bonus

Answer: ",A
Th-en-58,Wes_496,Western,What is the most advanced math subject learned before university in your country?,What is the most advanced math subject learned before university in the UK?,Education,nothing,['differential equations'],['linear algebra'],A,"
What is the most advanced math subject learned before university in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. differential equations
C. linear algebra

Answer: ",C
Th-en-58,Wes_496,Western,What is the most advanced math subject learned before university in your country?,What is the most advanced math subject learned before university in the UK?,Education,"['further mathematics', 'further maths']","['integration and differentiation', 'calculus']",['linear algebra'],A,"
What is the most advanced math subject learned before university in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. further mathematics and further maths
B. integration and differentiation and calculus
C. linear algebra

Answer: ",A
Al-en-34,Chi_13,China,What do people do to celebrate New Year's Day in your country?,中国人在新年当天通常会做些什么来庆祝呢？,Holidays/Celebration/Leisure,"['watch fireworks', 'fireworks']",nothing,['have the reunion dinner'],C,"
What do people do to celebrate New Year's Day in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. watch fireworks and fireworks
B. nothing
C. have the reunion dinner

Answer: ",C
Al-en-34,Chi_13,China,What do people do to celebrate New Year's Day in your country?,中国人在新年当天通常会做些什么来庆祝呢？,Holidays/Celebration/Leisure,"['eating sweets', 'eat sweets']","['go to the pub', 'home or pubs']",['dumplings'],C,"
What do people do to celebrate New Year's Day in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. eating sweets and eat sweets
B. go to the pub and home or pubs
C. dumplings

Answer: ",C
Al-en-40,Chi_19,China,What is a popular outdoor place for families to have fun with little kids in your country?,在中国，有哪些受欢迎的户外场所适合家庭带着小孩子去玩乐？,Holidays/Celebration/Leisure,"['local parks', 'park']","['botanical garden hamma', 'public garden', 'garden']","['outdoor playground', 'amusement park']",C,"
What is a popular outdoor place for families to have fun with little kids in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. local parks and park
B. botanical garden hamma and public garden and garden
C. outdoor playground and amusement park

Answer: ",A
Al-en-40,Chi_19,China,What is a popular outdoor place for families to have fun with little kids in your country?,在中国，有哪些受欢迎的户外场所适合家庭带着小孩子去玩乐？,Holidays/Celebration/Leisure,['adventure parks'],['sea'],nothing,C,"
What is a popular outdoor place for families to have fun with little kids in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. adventure parks
B. sea
C. nothing

Answer: ",A
Ca-sp-41,Chi_39,China,Where do the dependent elderly usually live in your country?,在中国，需要依赖他人照顾的老年人通常住在哪里？,Family,nothing,"['rural hometown', 'rural area', 'countrysize']",['sheltered accomodation'],B,"
Where do the dependent elderly usually live in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. rural hometown and rural area and countrysize
C. sheltered accomodation

Answer: ",C
Ca-sp-41,Chi_39,China,Where do the dependent elderly usually live in your country?,在中国，需要依赖他人照顾的老年人通常住在哪里？,Family,"[""children's home"", 'please take care of the nursing staff']",nothing,"['retirement homes', 'care homes']",A,"
Where do the dependent elderly usually live in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. ""childrens home"" and please take care of the nursing staff
B. nothing
C. retirement homes and care homes

Answer: ",C
Gu-ch-07,Chi_45,China,Who is the most famous basketball player in your country?,中国最著名的篮球运动员是谁？,Sport,nothing,nothing,"['wang zhizhi', 'zhizhi wang']",C,"
Who is the most famous basketball player in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. nothing
C. wang zhizhi and zhizhi wang

Answer: ",C
Gu-ch-07,Chi_45,China,Who is the most famous basketball player in your country?,中国最著名的篮球运动员是谁？,Sport,nothing,"['yao ming', 'ming yao']",nothing,B,"
Who is the most famous basketball player in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. yao ming and ming yao
C. nothing

Answer: ",C
Gu-ch-09,Chi_47,China,What sports do women like to play the most in your country?,在中国，女性最喜欢参与哪些运动？,Sport,['hockey'],['running'],['gymnastics'],B,"
What sports do women like to play the most in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. hockey
B. running
C. gymnastics

Answer: ",C
Gu-ch-09,Chi_47,China,What sports do women like to play the most in your country?,在中国，女性最喜欢参与哪些运动？,Sport,['netball'],['gymnastics'],['badminton'],C,"
What sports do women like to play the most in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. netball
B. gymnastics
C. badminton

Answer: ",A
Ji-ko-09,Chi_62,China,What do people typically eat during company get-together in your country?,在中国的公司聚会上，人们通常吃些什么？,Work life,['meat'],['cakes'],['hot dishes'],C,"
What do people typically eat during company get-together in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. meat
B. cakes
C. hot dishes

Answer: ",C
Ji-ko-09,Chi_62,China,What do people typically eat during company get-together in your country?,在中国的公司聚会上，人们通常吃些什么？,Work life,['meat'],['barbecue'],"['buffet', 'buffet food']",B,"
What do people typically eat during company get-together in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. meat
B. barbecue
C. buffet and buffet food

Answer: ",C
Ji-ko-14,Chi_63,China,What is the representative export item of your country?,中国的代表性出口商品是什么？,Work life,['cars'],['textile'],nothing,B,"
What is the representative export item of your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. cars
B. textile
C. nothing

Answer: ",A
Ji-ko-14,Chi_63,China,What is the representative export item of your country?,中国的代表性出口商品是什么？,Work life,nothing,['rice'],nothing,B,"
What is the representative export item of your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. rice
C. nothing

Answer: ",C
Ji-ko-31,Chi_74,China,Where do middle and high school students in your country usually study for exams?,中国的中学和高中学生通常在哪里为考试学习？,Education,['classroom'],nothing,['study room'],A,"
Where do middle and high school students in your country usually study for exams?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. classroom
B. nothing
C. study room

Answer: ",C
Ji-ko-31,Chi_74,China,Where do middle and high school students in your country usually study for exams?,中国的中学和高中学生通常在哪里为考试学习？,Education,"['school', 'in school', 'at school']",['support schools'],['can study anywhere'],C,"
Where do middle and high school students in your country usually study for exams?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. school and in school and at school
B. support schools
C. can study anywhere

Answer: ",C
Ji-ko-35,Chi_77,China,What is the most common form of private education in your country?,在中国，最常见的私立教育形式是什么？,Education,['support lessons'],"['foreign language school', 'internation school']",nothing,B,"
What is the most common form of private education in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. support lessons
B. foreign language school and internation school
C. nothing

Answer: ",C
Ji-ko-35,Chi_77,China,What is the most common form of private education in your country?,在中国，最常见的私立教育形式是什么？,Education,['support lessons'],"['boarding schools', 'boarding school']",['international exchange'],C,"
What is the most common form of private education in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. support lessons
B. boarding schools and boarding school
C. international exchange

Answer: ",A
Jo-sp-19,Chi_93,China,What region in your country has been traditionally associated with agriculture?,在中国，哪个地区传统上与农业有关？,Work life,"['ain defla', 'aïn defla']","['northeast', 'northeast plain']",['wales'],B,"
What region in your country has been traditionally associated with agriculture?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. ain defla and aïn defla
B. northeast and northeast plain
C. wales

Answer: ",A
Jo-sp-19,Chi_93,China,What region in your country has been traditionally associated with agriculture?,在中国，哪个地区传统上与农业有关？,Work life,['yorkshire'],['north china plain'],nothing,B,"
What region in your country has been traditionally associated with agriculture?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. yorkshire
B. north china plain
C. nothing

Answer: ",A
Jod-ch-04,Chi_102,China,What soft drink do people in your country like to have?,中国人喜欢喝什么不含酒精的饮料？,Food,"['coca cola', 'coke']","['cola', 'coke']","['hammoud boualem', 'hamoud boualem']",B,"
What soft drink do people in your country like to have?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. coca cola and coke
B. cola and coke
C. hammoud boualem and hamoud boualem

Answer: ",A
Jod-ch-04,Chi_102,China,What soft drink do people in your country like to have?,中国人喜欢喝什么不含酒精的饮料？,Food,['green tea'],"['coca cola', 'coke']",nothing,A,"
What soft drink do people in your country like to have?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. green tea
B. coca cola and coke
C. nothing

Answer: ",A
Jod-ch-42,Chi_115,China,What is the common leisure activity that males in their 20s in your country engage in?,中国20多岁的男性通常参加什么休闲活动？,Holidays/Celebration/Leisure,['biking'],['sports'],['running'],C,"
What is the common leisure activity that males in their 20s in your country engage in?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. biking
B. sports
C. running

Answer: ",B
Jod-ch-42,Chi_115,China,What is the common leisure activity that males in their 20s in your country engage in?,中国20多岁的男性通常参加什么休闲活动？,Holidays/Celebration/Leisure,['computer games'],['play games'],"['reading', 'read']",B,"
What is the common leisure activity that males in their 20s in your country engage in?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. computer games
B. play games
C. reading and read

Answer: ",A
Jod-ch-62,Chi_126,China,Which occupation is most preferred among males in your country?,在中国，男性最偏爱哪种职业？,Work life,['lawyer'],nothing,['investment bank'],C,"
Which occupation is most preferred among males in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. lawyer
B. nothing
C. investment bank

Answer: ",C
Jod-ch-62,Chi_126,China,Which occupation is most preferred among males in your country?,在中国，男性最偏爱哪种职业？,Work life,"['programmer', 'software engineer']",['lawyer'],['commerce'],A,"
Which occupation is most preferred among males in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. programmer and software engineer
B. lawyer
C. commerce

Answer: ",A
Kik-in-02,Chi_139,China,What are the common activities people from your country do to celebrate Independence day?,中国人民庆祝国庆日通常会做哪些活动？,Holidays/Celebration/Leisure,"['military parade', 'watch the parade']",['nothing'],nothing,A,"
What are the common activities people from your country do to celebrate Independence day?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. military parade and watch the parade
B. nothing
C. nothing

Answer: ",A
Kik-in-02,Chi_139,China,What are the common activities people from your country do to celebrate Independence day?,中国人民庆祝国庆日通常会做哪些活动？,Holidays/Celebration/Leisure,"['tourism', 'travel']",nothing,"['watch tv', 'tv']",A,"
What are the common activities people from your country do to celebrate Independence day?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. tourism and travel
B. nothing
C. watch tv and tv

Answer: ",C
Kik-in-31,Chi_151,China,What is the most famous martial art sports in your country?,中国最著名的武术运动是什么？,Sport,['tai chi'],['wrestling'],['boxing'],A,"
What is the most famous martial art sports in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. tai chi
B. wrestling
C. boxing

Answer: ",C
Kik-in-31,Chi_151,China,What is the most famous martial art sports in your country?,中国最著名的武术运动是什么？,Sport,['boxing'],['five-step fist'],['karate'],B,"
What is the most famous martial art sports in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. boxing
B. five-step fist
C. karate

Answer: ",C
Kik-in-44,Chi_159,China,What sport gets the most support from the government in your country?,在中国，哪项运动得到了政府最多的支持？,Sport,"['table tennis', 'ping pong']","['athletics', 'atheltics']",nothing,A,"
What sport gets the most support from the government in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. table tennis and ping pong
B. athletics and atheltics
C. nothing

Answer: ",C
Kik-in-44,Chi_159,China,What sport gets the most support from the government in your country?,在中国，哪项运动得到了政府最多的支持？,Sport,['diving'],"['football', 'soccer']","['athletics', 'atheltics']",A,"
What sport gets the most support from the government in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. diving
B. football and soccer
C. athletics and atheltics

Answer: ",B
Kik-in-45,Chi_160,China,What sports field facilities are usually available at schools in your country?,在中国的学校通常有哪些运动场设施？,Sport,nothing,['ping pong table'],"['football pitch', 'football field', 'football', 'soccer']",B,"
What sports field facilities are usually available at schools in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. ping pong table
C. football pitch and football field and football and soccer

Answer: ",C
Kik-in-45,Chi_160,China,What sports field facilities are usually available at schools in your country?,在中国的学校通常有哪些运动场设施？,Sport,"['soccer field', 'soccer stadium']","['basketball hoop', 'basketball court']",['tennis court'],A,"
What sports field facilities are usually available at schools in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. soccer field and soccer stadium
B. basketball hoop and basketball court
C. tennis court

Answer: ",C
Na-ko-04,Chi_162,China,What is the preferred hangover cure food for people from your country?,中国人最喜欢的宿醉解酒食物是什么？,Food,['alkerseltzer'],nothing,['tea'],C,"
What is the preferred hangover cure food for people from your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. alkerseltzer
B. nothing
C. tea

Answer: ",C
Na-ko-04,Chi_162,China,What is the preferred hangover cure food for people from your country?,中国人最喜欢的宿醉解酒食物是什么？,Food,['bacon sandwich'],['peanuts'],nothing,B,"
What is the preferred hangover cure food for people from your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. bacon sandwich
B. peanuts
C. nothing

Answer: ",A
Na-ko-15,Chi_168,China,What is the representative nourishing food in your country?,中国有哪些代表性的滋补食物？,Food,['soup'],['dates'],['goji berries'],C,"
What is the representative nourishing food in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. soup
B. dates
C. goji berries

Answer: ",C
Na-ko-15,Chi_168,China,What is the representative nourishing food in your country?,中国有哪些代表性的滋补食物？,Food,['ginseng'],['vegetables'],['soup'],A,"
What is the representative nourishing food in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. ginseng
B. vegetables
C. soup

Answer: ",C
Na-ko-33,Chi_182,China,What symbolic food do people from your country eat on (Lunar) New Year?,中国人在（农历）新年期间吃什么具有象征意义的食物？,Holidays/Celebration/Leisure,['dumplings'],nothing,nothing,A,"
What symbolic food do people from your country eat on (Lunar) New Year?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. dumplings
B. nothing
C. nothing

Answer: ",A
Na-ko-33,Chi_182,China,What symbolic food do people from your country eat on (Lunar) New Year?,中国人在（农历）新年期间吃什么具有象征意义的食物？,Holidays/Celebration/Leisure,['rechta'],['chinese cuisine'],['glutinous rice balls'],C,"
What symbolic food do people from your country eat on (Lunar) New Year?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. rechta
B. chinese cuisine
C. glutinous rice balls

Answer: ",C
Na-ko-39,Chi_185,China,What is typically given as a congratulatory gesture when attending a friend's wedding in your country?,在中国参加朋友的婚礼时，通常会送什么来表示祝贺？,Holidays/Celebration/Leisure,['gift'],['homeware'],nothing,C,"
What is typically given as a congratulatory gesture when attending a friend's wedding in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. gift
B. homeware
C. nothing

Answer: ",A
