cultur_val_ID,region_id,region,eng_question,question,topic,option_A,option_B,option_C,correct,textF,Predicted
Na-ko-37,Wes_183,Western,What is the most popular domestic vacation spot for people from your country?,What is the most popular domestic vacation spot for people from the UK?,Holidays/Celebration/Leisure,"['bejaia', 'béjaïa', 'bougie', 'bugia']",['great wall'],['cornwall'],C,"
What is the most popular domestic vacation spot for people from your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. bejaia and béjaïa and bougie and bugia
B. great wall
C. cornwall

Answer: ",C
Na-ko-37,Wes_183,Western,What is the most popular domestic vacation spot for people from your country?,What is the most popular domestic vacation spot for people from the UK?,Holidays/Celebration/Leisure,"['bejaia', 'béjaïa', 'bougie', 'bugia']",['butlins'],['great wall'],B,"
What is the most popular domestic vacation spot for people from your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. bejaia and béjaïa and bougie and bugia
B. butlins
C. great wall

Answer: ",A
Ne-ar-06,Wes_193,Western,What do people from your country eat in Ramadan?,What do people from the UK eat in Ramadan?,Holidays/Celebration/Leisure,['noodles'],['nuts'],['soup'],B,"
What do people from your country eat in Ramadan?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. noodles
B. nuts
C. soup

Answer: ",C
Ne-ar-06,Wes_193,Western,What do people from your country eat in Ramadan?,What do people from the UK eat in Ramadan?,Holidays/Celebration/Leisure,['beef and mutton'],['sweets'],['soup'],B,"
What do people from your country eat in Ramadan?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. beef and mutton
B. sweets
C. soup

Answer: ",C
Ne-ar-11,Wes_196,Western,Where do people from your country go to celebrate New Year's Day?,Where do people from the UK go to celebrate New Year's Day?,Holidays/Celebration/Leisure,"[""parents' home""]",nothing,"[""relatives' houses"", 'relatives houses', ""a relative's house"", 'family houses', 'friends or family houses', ""family's house"", ""relative's house""]",C,"
Where do people from your country go to celebrate New Year's Day?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. ""parents home""
B. nothing
C. ""relatives houses"" and relatives houses and ""a relatives house"" and family houses and friends or family houses and ""familys house"" and ""relatives house""

Answer: ",C
Ne-ar-11,Wes_196,Western,Where do people from your country go to celebrate New Year's Day?,Where do people from the UK go to celebrate New Year's Day?,Holidays/Celebration/Leisure,"[""a friend's house"", ""friends' houses"", 'friends or family houses']","[""parents' home""]",nothing,A,"
Where do people from your country go to celebrate New Year's Day?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. ""a friends house"" and ""friends houses"" and friends or family houses
B. ""parents home""
C. nothing

Answer: ",A
New-as-76,Wes_243,Western,What traditional games do families play during traditional holidays in your country?,What traditional games do families play during traditional holidays in the UK?,Holidays/Celebration/Leisure,['monopoly'],nothing,['shuttlecock kicking'],A,"
What traditional games do families play during traditional holidays in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. monopoly
B. nothing
C. shuttlecock kicking

Answer: ",C
New-as-76,Wes_243,Western,What traditional games do families play during traditional holidays in your country?,What traditional games do families play during traditional holidays in the UK?,Holidays/Celebration/Leisure,nothing,"['mahjong', 'play mahjong']",['charades'],C,"
What traditional games do families play during traditional holidays in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. mahjong and play mahjong
C. charades

Answer: ",C
New-en-87,Wes_330,Western,What is the most famous historic landmark in your country?,What is the most famous historic landmark in the UK?,Holidays/Celebration/Leisure,"['timgad', 'timqad']",['buckingham palace'],['forbidden city'],B,"
What is the most famous historic landmark in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. timgad and timqad
B. buckingham palace
C. forbidden city

Answer: ",C
New-en-87,Wes_330,Western,What is the most famous historic landmark in your country?,What is the most famous historic landmark in the UK?,Holidays/Celebration/Leisure,nothing,['big ben'],"['casbah', 'kasbah']",B,"
What is the most famous historic landmark in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. big ben
C. casbah and kasbah

Answer: ",B
New-gr-76,Wes_342,Western,What is the most common food served during Easter in your country?,What is the most common food served during Easter in the UK?,Holidays/Celebration/Leisure,nothing,['ham'],['apple'],B,"
What is the most common food served during Easter in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. ham
C. apple

Answer: ",B
New-gr-76,Wes_342,Western,What is the most common food served during Easter in your country?,What is the most common food served during Easter in the UK?,Holidays/Celebration/Leisure,nothing,['roast lamb'],nothing,B,"
What is the most common food served during Easter in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. roast lamb
C. nothing

Answer: ",C
New-gr-89,Wes_345,Western,What drink is usually offered at weddings in your country?,What drink is usually offered at weddings in the UK?,Holidays/Celebration/Leisure,"['chinese spirits', 'white liquor', 'bai']",['tea'],['champagne'],C,"
What drink is usually offered at weddings in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. chinese spirits and white liquor and bai
B. tea
C. champagne

Answer: ",A
New-gr-89,Wes_345,Western,What drink is usually offered at weddings in your country?,What drink is usually offered at weddings in the UK?,Holidays/Celebration/Leisure,['juice'],['alcohol'],['cava'],C,"
What drink is usually offered at weddings in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. juice
B. alcohol
C. cava

Answer: ",C
New-ko-07,Wes_366,Western,What is the customary symbol of condolence used at funerals in your country?,What is the customary symbol of condolence used at funerals in the UK?,Holidays/Celebration/Leisure,"['wearing black', 'black clothing']",['flower wreath'],nothing,A,"
What is the customary symbol of condolence used at funerals in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. wearing black and black clothing
B. flower wreath
C. nothing

Answer: ",B
New-ko-07,Wes_366,Western,What is the customary symbol of condolence used at funerals in your country?,What is the customary symbol of condolence used at funerals in the UK?,Holidays/Celebration/Leisure,nothing,"['supplication', 'prayer', 'pray']",['flowers'],C,"
What is the customary symbol of condolence used at funerals in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. nothing
B. supplication and prayer and pray
C. flowers

Answer: ",C
New-pe-76,Wes_384,Western,What is a popular activity to do in parks in your country?,What is a popular activity to do in parks in the UK?,Holidays/Celebration/Leisure,['walk'],['play badminton'],['running'],A,"
What is a popular activity to do in parks in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. walk
B. play badminton
C. running

Answer: ",A
New-pe-76,Wes_384,Western,What is a popular activity to do in parks in your country?,What is a popular activity to do in parks in the UK?,Holidays/Celebration/Leisure,['eating'],['tai chi'],['bbq'],C,"
What is a popular activity to do in parks in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. eating
B. tai chi
C. bbq

Answer: ",C
New-pe-85,Wes_387,Western,Where is the most popular tourist destination abroad for people from your country?,Where is the most popular tourist destination abroad for people from the UK?,Holidays/Celebration/Leisure,"['balearics', 'balearic islands']","['turkey', 'türkiye']",['united states'],A,"
Where is the most popular tourist destination abroad for people from your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. balearics and balearic islands
B. turkey and türkiye
C. united states

Answer: ",C
New-pe-85,Wes_387,Western,Where is the most popular tourist destination abroad for people from your country?,Where is the most popular tourist destination abroad for people from the UK?,Holidays/Celebration/Leisure,['united states'],['france'],nothing,B,"
Where is the most popular tourist destination abroad for people from your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. united states
B. france
C. nothing

Answer: ",C
New-su-83,Wes_423,Western,What food is usually served at weddings in your country?,What food is usually served at weddings in the UK?,Holidays/Celebration/Leisure,['fish'],['garlic'],['wedding breakfast'],C,"
What food is usually served at weddings in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. fish
B. garlic
C. wedding breakfast

Answer: ",C
New-su-83,Wes_423,Western,What food is usually served at weddings in your country?,What food is usually served at weddings in the UK?,Holidays/Celebration/Leisure,['buffet'],['couscous'],['red dates'],A,"
What food is usually served at weddings in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. buffet
B. couscous
C. red dates

Answer: ",A
Ta-pe-37,Wes_468,Western,What is the common symbol of New Year's Eve that is usually found in your country?,What is the common symbol of New Year's Eve that is usually found in the UK?,Holidays/Celebration/Leisure,['champagne'],nothing,['paper-cut for window decoration'],A,"
What is the common symbol of New Year's Eve that is usually found in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. champagne
B. nothing
C. paper-cut for window decoration

Answer: ",C
Ta-pe-37,Wes_468,Western,What is the common symbol of New Year's Eve that is usually found in your country?,What is the common symbol of New Year's Eve that is usually found in the UK?,Holidays/Celebration/Leisure,['big ben'],nothing,"['spring festival couplets', 'chinese couplets', 'new year scrolls']",A,"
What is the common symbol of New Year's Eve that is usually found in your country?
Choose exactly one option (A, B, or C). Respond with exactly one letter: A, B, or C. No additional words or punctuation.

A. big ben
B. nothing
C. spring festival couplets and chinese couplets and new year scrolls

Answer: ",C
